tweet_id,favorites,retweets,date_time
806242860592926720,0,12560,2016-12-06 21:04:11+00:00
806219024703037440,6776,1281,2016-12-06 19:29:28+00:00
805958939288408065,0,5794,2016-12-06 02:15:59+00:00
805932879469572096,8718,2061,2016-12-06 00:32:26+00:00
805826884734976000,6931,1970,2016-12-05 17:31:15+00:00
805823200554876929,0,8654,2016-12-05 17:16:37+00:00
805520635690676224,6063,1775,2016-12-04 21:14:20+00:00
805487436403003392,9264,2733,2016-12-04 19:02:24+00:00
805207613751304193,8211,1834,2016-12-04 00:30:29+00:00
804738756058218496,14450,4129,2016-12-02 17:27:25+00:00
804475857670639616,6464,2159,2016-12-02 00:02:45+00:00
804413760345620481,0,3471,2016-12-01 19:56:00+00:00
804026241225523202,46973,17468,2016-11-30 18:16:08+00:00
803773340896923648,10583,2970,2016-11-30 01:31:12+00:00
803692223237865472,0,8001,2016-11-29 20:08:52+00:00
803638050916102144,11556,4430,2016-11-29 16:33:36+00:00
803380650405482500,8170,1995,2016-11-28 23:30:47+00:00
803321560782307329,0,5709,2016-11-28 19:35:59+00:00
803276597545603072,10571,2650,2016-11-28 16:37:19+00:00
802952499103731712,9529,2160,2016-11-27 19:09:28+00:00
802624713319034886,0,3145,2016-11-26 21:26:58+00:00
802600418706604034,7497,1588,2016-11-26 19:50:26+00:00
802572683846291456,9433,2688,2016-11-26 18:00:13+00:00
802323869084381190,17090,6280,2016-11-26 01:31:31+00:00
802265048156610565,6960,1469,2016-11-25 21:37:47+00:00
802239329049477120,9557,2819,2016-11-25 19:55:35+00:00
802185808107208704,0,285,2016-11-25 16:22:55+00:00
801958328846974976,8145,1841,2016-11-25 01:18:59+00:00
801854953262350336,1863,250,2016-11-24 18:28:13+00:00
801538201127157760,8644,2214,2016-11-23 21:29:33+00:00
801285448605831168,6373,893,2016-11-23 04:45:12+00:00
801167903437357056,25843,6384,2016-11-22 20:58:07+00:00
801127390143516673,0,4267,2016-11-22 18:17:08+00:00
801115127852503040,8526,2255,2016-11-22 17:28:25+00:00
800859414831898624,725,101,2016-11-22 00:32:18+00:00
800855607700029440,0,1752,2016-11-22 00:17:10+00:00
800751577355128832,11090,2989,2016-11-21 17:23:47+00:00
800513324630806528,13858,3241,2016-11-21 01:37:04+00:00
800459316964663297,10003,2323,2016-11-20 22:02:27+00:00
800443802682937345,0,4644,2016-11-20 21:00:48+00:00
800388270626521089,11762,3026,2016-11-20 17:20:08+00:00
800188575492947969,0,4252,2016-11-20 04:06:37+00:00
800141422401830912,16152,2762,2016-11-20 00:59:15+00:00
800018252395122689,29936,14202,2016-11-19 16:49:49+00:00
799774291445383169,0,5034,2016-11-19 00:40:24+00:00
799757965289017345,8850,2330,2016-11-18 23:35:32+00:00
799422933579902976,8490,2064,2016-11-18 01:24:14+00:00
799308762079035393,0,5941,2016-11-17 17:50:33+00:00
799297110730567681,10436,2980,2016-11-17 17:04:16+00:00
799063482566066176,8518,2658,2016-11-17 01:35:54+00:00
798933969379225600,13841,4818,2016-11-16 17:01:16+00:00
798925684722855936,7861,1531,2016-11-16 16:28:21+00:00
798705661114773508,0,7115,2016-11-16 01:54:03+00:00
798701998996647937,0,8382,2016-11-16 01:39:30+00:00
798697898615730177,0,6995,2016-11-16 01:23:12+00:00
798694562394996736,0,5341,2016-11-16 01:09:57+00:00
798686750113755136,0,2496,2016-11-16 00:38:54+00:00
798682547630837760,0,5073,2016-11-16 00:22:12+00:00
798673117451325440,0,5964,2016-11-15 23:44:44+00:00
798665375516884993,0,4195,2016-11-15 23:13:58+00:00
798644042770751489,0,1996,2016-11-15 21:49:12+00:00
798628517273620480,0,2120,2016-11-15 20:47:30+00:00
798585098161549313,0,6152,2016-11-15 17:54:59+00:00
798576900688019456,0,6291,2016-11-15 17:22:24+00:00
798340744599797760,0,3615,2016-11-15 01:44:00+00:00
798209839306514432,10951,2749,2016-11-14 17:03:50+00:00
797971864723324932,12274,3383,2016-11-14 01:18:12+00:00
797545162159308800,15321,5218,2016-11-12 21:02:38+00:00
797236660651966464,21047,7158,2016-11-12 00:36:46+00:00
797165961484890113,238,28,2016-11-11 19:55:50+00:00
796904159865868288,0,9574,2016-11-11 02:35:32+00:00
796865951799083009,8097,2045,2016-11-11 00:03:42+00:00
796759840936919040,12511,3293,2016-11-10 17:02:03+00:00
796563435802726400,0,7850,2016-11-10 04:01:37+00:00
796484825502875648,8005,1895,2016-11-09 22:49:15+00:00
796387464403357696,11609,4485,2016-11-09 16:22:22+00:00
796177847564038144,0,15432,2016-11-09 02:29:25+00:00
796149749086875649,34067,15432,2016-11-09 00:37:46+00:00
796125600683540480,5220,1923,2016-11-08 23:01:49+00:00
796116448414461957,9617,2600,2016-11-08 22:25:27+00:00
796080075804475393,8927,2496,2016-11-08 20:00:55+00:00
796031486298386433,11415,3968,2016-11-08 16:47:50+00:00
795464331001561088,52499,25656,2016-11-07 03:14:10+00:00
795400264262053889,10645,3096,2016-11-06 22:59:35+00:00
795076730285391872,17117,5852,2016-11-06 01:33:58+00:00
794983741416415232,0,3638,2016-11-05 19:24:28+00:00
794926597468000259,10846,2479,2016-11-05 15:37:24+00:00
794355576146903043,0,11081,2016-11-04 01:48:22+00:00
794332329137291264,10104,2863,2016-11-04 00:15:59+00:00
794205286408003585,9723,3565,2016-11-03 15:51:10+00:00
793962221541933056,17743,5263,2016-11-02 23:45:19+00:00
793845145112371200,9723,2017,2016-11-02 16:00:06+00:00
793614319594401792,0,3354,2016-11-02 00:42:53+00:00
793601777308463104,8426,1752,2016-11-01 23:53:02+00:00
793500921481273345,11285,2563,2016-11-01 17:12:16+00:00
793286476301799424,25949,9905,2016-11-01 03:00:09+00:00
793271401113350145,9144,2558,2016-11-01 02:00:14+00:00
793256262322548741,21112,8991,2016-11-01 01:00:05+00:00
793241302385262592,11093,3526,2016-11-01 00:00:38+00:00
793226087023144960,10380,3088,2016-10-31 23:00:11+00:00
793210959003287553,9425,3021,2016-10-31 22:00:04+00:00
793195938047070209,16129,6066,2016-10-31 21:00:23+00:00
793180763617361921,7325,2143,2016-10-31 20:00:05+00:00
793165685325201412,9941,2989,2016-10-31 19:00:10+00:00
793150605191548928,6522,1823,2016-10-31 18:00:14+00:00
793135492858580992,6812,2684,2016-10-31 17:00:11+00:00
793120401413079041,13392,4209,2016-10-31 16:00:13+00:00
792913359805018113,15124,4316,2016-10-31 02:17:31+00:00
792883833364439040,11932,4611,2016-10-31 00:20:11+00:00
792773781206999040,7748,1804,2016-10-30 17:02:53+00:00
792394556390137856,14178,4619,2016-10-29 15:55:58+00:00
792050063153438720,7564,1944,2016-10-28 17:07:05+00:00
791821351946420224,0,22646,2016-10-28 01:58:16+00:00
791784077045166082,0,10357,2016-10-27 23:30:09+00:00
791780927877898241,0,4118,2016-10-27 23:17:38+00:00
791774931465953280,47612,23918,2016-10-27 22:53:48+00:00
791672322847637504,12382,3354,2016-10-27 16:06:04+00:00
791406955684368384,13833,4433,2016-10-26 22:31:36+00:00
791312159183634433,9272,2732,2016-10-26 16:14:55+00:00
791026214425268224,0,4429,2016-10-25 21:18:40+00:00
790987426131050500,10404,2302,2016-10-25 18:44:32+00:00
790946055508652032,17536,5038,2016-10-25 16:00:09+00:00
790723298204217344,0,2491,2016-10-25 01:14:59+00:00
790698755171364864,8648,2061,2016-10-24 23:37:28+00:00
790581949425475584,21799,7742,2016-10-24 15:53:19+00:00
790337589677002753,8243,2006,2016-10-23 23:42:19+00:00
790277117346975746,13240,3426,2016-10-23 19:42:02+00:00
790227638568808452,0,3845,2016-10-23 16:25:25+00:00
789986466051088384,9742,2491,2016-10-23 00:27:05+00:00
789960241177853952,0,4440,2016-10-22 22:42:52+00:00
789903600034189313,10925,4434,2016-10-22 18:57:48+00:00
789628658055020548,7911,1914,2016-10-22 00:45:17+00:00
789599242079838210,7127,2080,2016-10-21 22:48:24+00:00
789530877013393408,12415,3638,2016-10-21 18:16:44+00:00
789314372632018944,9087,2481,2016-10-21 03:56:25+00:00
789280767834746880,0,5319,2016-10-21 01:42:53+00:00
789268448748703744,9610,2789,2016-10-21 00:53:56+00:00
789137962068021249,10217,3008,2016-10-20 16:15:26+00:00
788908386943430656,28874,13316,2016-10-20 01:03:11+00:00
788765914992902144,28899,11081,2016-10-19 15:37:03+00:00
788552643979468800,0,7751,2016-10-19 01:29:35+00:00
788412144018661376,16406,5699,2016-10-18 16:11:17+00:00
788178268662984705,7617,2278,2016-10-18 00:41:57+00:00
788150585577050112,6466,1403,2016-10-17 22:51:57+00:00
788070120937619456,0,3674,2016-10-17 17:32:13+00:00
788039637453406209,6467,1421,2016-10-17 15:31:05+00:00
787810552592695296,9143,3291,2016-10-17 00:20:47+00:00
787717603741622272,10765,2994,2016-10-16 18:11:26+00:00
787397959788929025,11430,3044,2016-10-15 21:01:17+00:00
787322443945877504,8211,1881,2016-10-15 16:01:13+00:00
787111942498508800,0,7244,2016-10-15 02:04:45+00:00
786963064373534720,28012,8566,2016-10-14 16:13:10+00:00
786729988674449408,0,2576,2016-10-14 00:47:00+00:00
786709082849828864,19175,6549,2016-10-13 23:23:56+00:00
786664955043049472,11205,2743,2016-10-13 20:28:35+00:00
786595970293370880,9912,3336,2016-10-13 15:54:28+00:00
786363235746385920,11466,3765,2016-10-13 00:29:39+00:00
786286427768250368,8386,3070,2016-10-12 19:24:27+00:00
786233965241827333,16091,5125,2016-10-12 15:55:59+00:00
786051337297522688,1505,165,2016-10-12 03:50:17+00:00
786036967502913536,0,7586,2016-10-12 02:53:11+00:00
785927819176054784,11961,3400,2016-10-11 19:39:28+00:00
785872687017132033,7034,1955,2016-10-11 16:00:24+00:00
785639753186217984,8224,2388,2016-10-11 00:34:48+00:00
785533386513321988,9581,2152,2016-10-10 17:32:08+00:00
785515384317313025,6416,1351,2016-10-10 16:20:36+00:00
785264754247995392,7648,1754,2016-10-09 23:44:41+00:00
785170936622350336,12694,5215,2016-10-09 17:31:53+00:00
784826020293709826,10643,3471,2016-10-08 18:41:19+00:00
784517518371221505,9416,2722,2016-10-07 22:15:26+00:00
784431430411685888,5990,1381,2016-10-07 16:33:21+00:00
784183165795655680,21155,8654,2016-10-07 00:06:50+00:00
784057939640352768,31405,11953,2016-10-06 15:49:14+00:00
783839966405230592,31567,11590,2016-10-06 01:23:05+00:00
783821107061198850,7729,2100,2016-10-06 00:08:09+00:00
783695101801398276,10965,3458,2016-10-05 15:47:27+00:00
783466772167098368,8884,2409,2016-10-05 00:40:09+00:00
783391753726550016,17722,5905,2016-10-04 19:42:03+00:00
783347506784731136,0,5999,2016-10-04 16:46:14+00:00
783334639985389568,30683,12560,2016-10-04 15:55:06+00:00
783085703974514689,8554,2373,2016-10-03 23:25:55+00:00
782969140009107456,25343,7866,2016-10-03 15:42:44+00:00
782747134529531904,7853,1499,2016-10-03 01:00:34+00:00
782722598790725632,18153,5794,2016-10-02 23:23:04+00:00
782598640137187329,8172,2009,2016-10-02 15:10:30+00:00
782305867769217024,17495,5976,2016-10-01 19:47:08+00:00
782021823840026624,0,6662,2016-10-01 00:58:26+00:00
781955203444699136,11677,3596,2016-09-30 20:33:43+00:00
781661882474196992,10961,2898,2016-09-30 01:08:10+00:00
781655249211752448,4200,1201,2016-09-30 00:41:48+00:00
781524693396357120,21792,5957,2016-09-29 16:03:01+00:00
781308096455073793,7481,2726,2016-09-29 01:42:20+00:00
781251288990355457,8853,2240,2016-09-28 21:56:36+00:00
781163403222056960,10269,2931,2016-09-28 16:07:23+00:00
780931614150983680,22702,7850,2016-09-28 00:46:20+00:00
780858289093574656,7546,2143,2016-09-27 19:54:58+00:00
780800785462489090,5775,1395,2016-09-27 16:06:28+00:00
780601303617732608,12700,3570,2016-09-27 02:53:48+00:00
780543529827336192,6612,1850,2016-09-26 23:04:13+00:00
780496263422808064,0,3963,2016-09-26 19:56:24+00:00
780476555013349377,0,122,2016-09-26 18:38:05+00:00
780459368902959104,5548,1146,2016-09-26 17:29:48+00:00
780192070812196864,9114,2390,2016-09-25 23:47:39+00:00
780092040432480260,0,2457,2016-09-25 17:10:10+00:00
780074436359819264,12826,5344,2016-09-25 16:00:13+00:00
779834332596887552,19886,7586,2016-09-25 00:06:08+00:00
779377524342161408,9247,3340,2016-09-23 17:50:56+00:00
779124354206535695,0,19703,2016-09-23 01:04:56+00:00
779123168116150273,12394,3914,2016-09-23 01:00:13+00:00
779056095788752897,15508,4845,2016-09-22 20:33:42+00:00
778990705243029504,20970,7752,2016-09-22 16:13:51+00:00
778774459159379968,0,10647,2016-09-22 01:54:34+00:00
778764940568104960,904,389,2016-09-22 01:16:45+00:00
778748913645780993,7225,1417,2016-09-22 00:13:04+00:00
778650543019483137,6047,1607,2016-09-21 17:42:10+00:00
778624900596654080,4862,1079,2016-09-21 16:00:17+00:00
778408200802557953,14316,4652,2016-09-21 01:39:11+00:00
778396591732486144,0,13069,2016-09-21 00:53:04+00:00
778383385161035776,6132,1183,2016-09-21 00:00:35+00:00
778286810187399168,10890,3518,2016-09-20 17:36:50+00:00
778039087836069888,8879,2806,2016-09-20 01:12:28+00:00
778027034220126208,6864,1726,2016-09-20 00:24:34+00:00
777953400541634568,0,3776,2016-09-19 19:31:59+00:00
777885040357281792,6659,1754,2016-09-19 15:00:20+00:00
777684233540206592,11772,3145,2016-09-19 01:42:24+00:00
777641927919427584,0,4531,2016-09-18 22:54:18+00:00
777621514455814149,9176,2660,2016-09-18 21:33:11+00:00
777189768882946048,14981,4617,2016-09-17 16:57:35+00:00
776819012571455488,0,14709,2016-09-16 16:24:19+00:00
776813020089548800,5110,1297,2016-09-16 16:00:31+00:00
776477788987613185,9256,2978,2016-09-15 17:48:25+00:00
776249906839351296,0,9752,2016-09-15 02:42:54+00:00
776218204058357768,31406,17080,2016-09-15 00:36:55+00:00
776201521193218049,10056,2697,2016-09-14 23:30:38+00:00
776113305656188928,12297,4644,2016-09-14 17:40:06+00:00
776088319444877312,1921,161,2016-09-14 16:00:49+00:00
775898661951791106,0,17560,2016-09-14 03:27:11+00:00
775842724423557120,12261,2847,2016-09-13 23:44:54+00:00
775733305207554048,14505,4267,2016-09-13 16:30:07+00:00
775729183532220416,13538,4885,2016-09-13 16:13:44+00:00
775364825476165632,7768,3173,2016-09-12 16:05:54+00:00
775350846108426240,10632,4159,2016-09-12 15:10:21+00:00
775085132600442880,16284,5034,2016-09-11 21:34:30+00:00
774757898236878852,8967,1893,2016-09-10 23:54:11+00:00
774639387460112384,7030,1845,2016-09-10 16:03:16+00:00
774314403806253056,22808,5941,2016-09-09 18:31:54+00:00
773985732834758656,11222,4135,2016-09-08 20:45:53+00:00
773922284943896577,6691,1845,2016-09-08 16:33:46+00:00
773704687002451968,6905,1730,2016-09-08 02:09:06+00:00
773670353721753600,5565,1385,2016-09-07 23:52:41+00:00
773547596996571136,23119,6584,2016-09-07 15:44:53+00:00
773336787167145985,0,5422,2016-09-07 01:47:12+00:00
773308824254029826,24339,7956,2016-09-06 23:56:05+00:00
773247561583001600,9853,3442,2016-09-06 19:52:39+00:00
773191612633579521,10456,4389,2016-09-06 16:10:20+00:00
772877495989305348,8963,4125,2016-09-05 19:22:09+00:00
772826264096874500,8383,2491,2016-09-05 15:58:34+00:00
772615324260794368,0,3589,2016-09-05 02:00:22+00:00
772581559778025472,6781,1799,2016-09-04 23:46:12+00:00
772193107915964416,6313,1482,2016-09-03 22:02:38+00:00
772152991789019136,3964,1191,2016-09-03 19:23:13+00:00
772117678702071809,3934,786,2016-09-03 17:02:54+00:00
772114945936949249,2838,500,2016-09-03 16:52:02+00:00
772102971039580160,4192,992,2016-09-03 16:04:27+00:00
771908950375665664,6877,2014,2016-09-03 03:13:29+00:00
771770456517009408,12549,3615,2016-09-02 18:03:10+00:00
771500966810099713,8641,2796,2016-09-02 00:12:18+00:00
771380798096281600,10982,5422,2016-09-01 16:14:48+00:00
771171053431250945,0,8049,2016-09-01 02:21:21+00:00
771136648247640064,9571,3112,2016-09-01 00:04:38+00:00
771102124360998913,6531,1529,2016-08-31 21:47:27+00:00
771014301343748096,7170,1751,2016-08-31 15:58:28+00:00
771004394259247104,0,231,2016-08-31 15:19:06+00:00
770787852854652928,5162,1289,2016-08-31 00:58:39+00:00
770772759874076672,5421,1504,2016-08-30 23:58:40+00:00
770655142660169732,7651,1860,2016-08-30 16:11:18+00:00
770414278348247044,6586,2203,2016-08-30 00:14:12+00:00
770293558247038976,6510,1588,2016-08-29 16:14:30+00:00
770093767776997377,0,3239,2016-08-29 03:00:36+00:00
770069151037685760,7909,2435,2016-08-29 01:22:47+00:00
769940425801170949,32788,10243,2016-08-28 16:51:16+00:00
769695466921623552,6676,1760,2016-08-28 00:37:54+00:00
769335591808995329,0,8179,2016-08-27 00:47:53+00:00
769212283578875904,5641,1826,2016-08-26 16:37:54+00:00
768970937022709760,15053,6944,2016-08-26 00:38:52+00:00
768909767477751808,0,2854,2016-08-25 20:35:48+00:00
768855141948723200,4386,947,2016-08-25 16:58:45+00:00
768609597686943744,4297,1281,2016-08-25 00:43:02+00:00
768596291618299904,5241,1357,2016-08-24 23:50:10+00:00
768554158521745409,0,6200,2016-08-24 21:02:45+00:00
768473857036525572,14226,3638,2016-08-24 15:43:39+00:00
768193404517830656,11371,3776,2016-08-23 21:09:14+00:00
767884188863397888,4966,1482,2016-08-23 00:40:31+00:00
767754930266464257,16733,5709,2016-08-22 16:06:54+00:00
767500508068192258,7807,2483,2016-08-21 23:15:55+00:00
767191397493538821,12808,4030,2016-08-21 02:47:37+00:00
767122157629476866,10581,3023,2016-08-20 22:12:29+00:00
766864461642756096,0,5993,2016-08-20 05:08:29+00:00
766793450729734144,5299,1442,2016-08-20 00:26:19+00:00
766714921925144576,2718,410,2016-08-19 19:14:16+00:00
766693177336135680,4198,842,2016-08-19 17:47:52+00:00
766423258543644672,6287,1694,2016-08-18 23:55:18+00:00
766313316352462849,7074,2000,2016-08-18 16:38:26+00:00
766078092750233600,0,2759,2016-08-18 01:03:45+00:00
766069199026450432,4444,909,2016-08-18 00:28:24+00:00
766008592277377025,3915,525,2016-08-17 20:27:34+00:00
765719909049503744,7547,2272,2016-08-17 01:20:27+00:00
765669560888528897,5427,1292,2016-08-16 22:00:23+00:00
765395769549590528,27619,3607,2016-08-16 03:52:26+00:00
765371061932261376,7393,2295,2016-08-16 02:14:15+00:00
765222098633691136,12106,3589,2016-08-15 16:22:20+00:00
764857477905154048,6710,1879,2016-08-14 16:13:27+00:00
764259802650378240,6297,1606,2016-08-13 00:38:30+00:00
763956972077010945,778,58,2016-08-12 04:35:10+00:00
763837565564780549,13135,4429,2016-08-11 20:40:41+00:00
763183847194451968,5614,1565,2016-08-10 01:23:03+00:00
763167063695355904,0,3195,2016-08-10 00:16:21+00:00
763103485927849985,7678,2426,2016-08-09 20:03:43+00:00
762699858130116608,12683,3845,2016-08-08 17:19:51+00:00
762471784394268675,11746,6850,2016-08-08 02:13:34+00:00
762464539388485633,10734,4440,2016-08-08 01:44:46+00:00
762316489655476224,5006,1195,2016-08-07 15:56:28+00:00
762035686371364864,33299,16572,2016-08-06 21:20:40+00:00
761976711479193600,5621,2141,2016-08-06 17:26:19+00:00
761750502866649088,0,4173,2016-08-06 02:27:27+00:00
761745352076779520,4441,910,2016-08-06 02:06:59+00:00
761672994376806400,51632,30811,2016-08-05 21:19:27+00:00
761599872357261312,4293,1247,2016-08-05 16:28:54+00:00
761371037149827077,0,19085,2016-08-05 01:19:35+00:00
761334018830917632,5419,1540,2016-08-04 22:52:29+00:00
761292947749015552,4651,1164,2016-08-04 20:09:17+00:00
761227390836215808,5533,1652,2016-08-04 15:48:47+00:00
761004547850530816,11800,3674,2016-08-04 01:03:17+00:00
760893934457552897,3971,1030,2016-08-03 17:43:45+00:00
760656994973933572,6895,2028,2016-08-03 02:02:14+00:00
760641137271070720,5161,1366,2016-08-03 00:59:13+00:00
760539183865880579,7904,3843,2016-08-02 18:14:06+00:00
760521673607086080,4399,1480,2016-08-02 17:04:31+00:00
760290219849637889,27936,12181,2016-08-02 01:44:48+00:00
760252756032651264,4109,917,2016-08-01 23:15:56+00:00
760190180481531904,5931,1916,2016-08-01 19:07:17+00:00
760153949710192640,0,32,2016-08-01 16:43:19+00:00
759943073749200896,6170,2207,2016-08-01 02:45:22+00:00
759923798737051648,15253,5993,2016-08-01 01:28:46+00:00
759846353224826880,6986,2100,2016-07-31 20:21:02+00:00
759793422261743616,6205,2018,2016-07-31 16:50:42+00:00
759566828574212096,0,22383,2016-07-31 01:50:18+00:00
759557299618865152,4884,1242,2016-07-31 01:12:26+00:00
759447681597108224,8842,2576,2016-07-30 17:56:51+00:00
759446261539934208,1733,514,2016-07-30 17:51:13+00:00
759197388317847553,6302,2067,2016-07-30 01:22:17+00:00
759159934323924993,0,1232,2016-07-29 22:53:27+00:00
759099523532779520,15109,4414,2016-07-29 18:53:24+00:00
759047813560868866,6761,2142,2016-07-29 15:27:55+00:00
758854675097526272,3691,950,2016-07-29 02:40:28+00:00
758828659922702336,11635,4061,2016-07-29 00:57:05+00:00
758740312047005698,5955,1703,2016-07-28 19:06:01+00:00
758474966123810816,3968,1050,2016-07-28 01:31:38+00:00
758467244762497024,4990,2358,2016-07-28 01:00:57+00:00
758405701903519748,5403,2042,2016-07-27 20:56:24+00:00
758355060040593408,3554,1153,2016-07-27 17:35:10+00:00
758099635764359168,19922,10647,2016-07-27 00:40:12+00:00
758041019896193024,2811,397,2016-07-26 20:47:17+00:00
757741869644341248,7153,3444,2016-07-26 00:58:34+00:00
757729163776290825,0,8573,2016-07-26 00:08:05+00:00
757725642876129280,4709,1287,2016-07-25 23:54:05+00:00
757611664640446465,4745,1178,2016-07-25 16:21:11+00:00
757597904299253760,0,310,2016-07-25 15:26:30+00:00
757596066325864448,4504,1120,2016-07-25 15:19:12+00:00
757400162377592832,15753,7240,2016-07-25 02:20:45+00:00
757393109802180609,6055,1840,2016-07-25 01:52:43+00:00
757354760399941633,4695,1508,2016-07-24 23:20:20+00:00
756998049151549440,6531,2102,2016-07-23 23:42:53+00:00
756939218950160384,6898,2124,2016-07-23 19:49:07+00:00
756651752796094464,5257,1380,2016-07-23 00:46:50+00:00
756526248105566208,10810,3817,2016-07-22 16:28:07+00:00
756303284449767430,4102,1152,2016-07-22 01:42:09+00:00
756288534030475264,44519,18453,2016-07-22 00:43:32+00:00
756275833623502848,6669,1607,2016-07-21 23:53:04+00:00
755955933503782912,7615,3063,2016-07-21 02:41:54+00:00
755206590534418437,17092,5688,2016-07-19 01:04:16+00:00
755110668769038337,22057,11737,2016-07-18 18:43:07+00:00
754874841593970688,0,8467,2016-07-18 03:06:01+00:00
754856583969079297,7146,2675,2016-07-18 01:53:28+00:00
754747087846248448,2675,550,2016-07-17 18:38:22+00:00
754482103782404096,5514,2066,2016-07-17 01:05:25+00:00
754449512966619136,3894,770,2016-07-16 22:55:55+00:00
754120377874386944,8167,2475,2016-07-16 01:08:03+00:00
753655901052166144,6058,2288,2016-07-14 18:22:23+00:00
753420520834629632,8236,3771,2016-07-14 02:47:04+00:00
753398408988139520,5992,2033,2016-07-14 01:19:12+00:00
753375668877008896,7924,2457,2016-07-13 23:48:51+00:00
753298634498793472,0,6084,2016-07-13 18:42:44+00:00
753294487569522689,3511,1107,2016-07-13 18:26:16+00:00
753039830821511168,38571,22136,2016-07-13 01:34:21+00:00
753026973505581056,4049,1033,2016-07-13 00:43:15+00:00
752932432744185856,13111,7244,2016-07-12 18:27:35+00:00
752917284578922496,7162,1663,2016-07-12 17:27:23+00:00
752701944171524096,0,3063,2016-07-12 03:11:42+00:00
752682090207055872,6211,1693,2016-07-12 01:52:49+00:00
752660715232722944,4563,1659,2016-07-12 00:27:52+00:00
752568224206688256,5734,2416,2016-07-11 18:20:21+00:00
752519690950500352,7647,3650,2016-07-11 15:07:30+00:00
752334515931054080,3951,1167,2016-07-11 02:51:40+00:00
752309394570878976,0,17648,2016-07-11 01:11:51+00:00
752173152931807232,6169,1943,2016-07-10 16:10:29+00:00
751950017322246144,3186,984,2016-07-10 01:23:49+00:00
751937170840121344,5392,1425,2016-07-10 00:32:46+00:00
751830394383790080,6009,2060,2016-07-09 17:28:29+00:00
751793661361422336,6071,3068,2016-07-09 15:02:31+00:00
751598357617971201,8196,3209,2016-07-09 02:06:27+00:00
751583847268179968,4563,1168,2016-07-09 01:08:47+00:00
751538714308972544,5230,1334,2016-07-08 22:09:27+00:00
751456908746354688,3317,1057,2016-07-08 16:44:23+00:00
751251247299190784,12963,6204,2016-07-08 03:07:09+00:00
751205363882532864,6544,1938,2016-07-08 00:04:50+00:00
751132876104687617,5252,1371,2016-07-07 19:16:47+00:00
750868782890057730,4956,1460,2016-07-07 01:47:22+00:00
750719632563142656,13675,5319,2016-07-06 15:54:42+00:00
750506206503038976,4604,1200,2016-07-06 01:46:38+00:00
750429297815552001,13653,4531,2016-07-05 20:41:01+00:00
750383411068534784,4723,1201,2016-07-05 17:38:41+00:00
750381685133418496,717,29,2016-07-05 17:31:49+00:00
750147208377409536,3222,1014,2016-07-05 02:00:06+00:00
750132105863102464,3770,1353,2016-07-05 01:00:05+00:00
750117059602808832,4489,1372,2016-07-05 00:00:18+00:00
750101899009982464,3152,890,2016-07-04 23:00:03+00:00
750086836815486976,2247,568,2016-07-04 22:00:12+00:00
750071704093859840,8159,3534,2016-07-04 21:00:04+00:00
750056684286914561,3261,948,2016-07-04 20:00:23+00:00
750041628174217216,3292,652,2016-07-04 19:00:33+00:00
750026558547456000,2805,829,2016-07-04 18:00:41+00:00
750011400160841729,3351,955,2016-07-04 17:00:26+00:00
749996283729883136,3164,854,2016-07-04 16:00:22+00:00
749981277374128128,5300,2594,2016-07-04 15:00:45+00:00
749774190421639168,4826,1384,2016-07-04 01:17:51+00:00
749417653287129088,6323,1753,2016-07-03 01:41:06+00:00
749403093750648834,2718,570,2016-07-03 00:43:15+00:00
749395845976588288,8895,3649,2016-07-03 00:14:27+00:00
749317047558017024,5678,2338,2016-07-02 19:01:20+00:00
749075273010798592,5963,2180,2016-07-02 03:00:36+00:00
749064354620928000,4959,1599,2016-07-02 02:17:13+00:00
749036806121881602,3215,828,2016-07-02 00:27:45+00:00
748977405889503236,11115,3586,2016-07-01 20:31:43+00:00
748932637671223296,6035,2388,2016-07-01 17:33:49+00:00
748705597323898880,2863,1001,2016-07-01 02:31:39+00:00
748699167502000129,4901,1678,2016-07-01 02:06:06+00:00
748692773788876800,4388,1398,2016-07-01 01:40:41+00:00
748575535303884801,6276,2089,2016-06-30 17:54:50+00:00
748568946752774144,2263,704,2016-06-30 17:28:39+00:00
748346686624440324,5394,1297,2016-06-30 02:45:28+00:00
748337862848962560,7938,4336,2016-06-30 02:10:24+00:00
748324050481647620,3813,800,2016-06-30 01:15:31+00:00
748307329658011649,3791,744,2016-06-30 00:09:04+00:00
748220828303695873,14637,8209,2016-06-29 18:25:21+00:00
747963614829678593,5974,2251,2016-06-29 01:23:16+00:00
747933425676525569,6843,2682,2016-06-28 23:23:19+00:00
747885874273214464,3046,1036,2016-06-28 20:14:22+00:00
747844099428986880,2908,786,2016-06-28 17:28:22+00:00
747816857231626240,5002,1219,2016-06-28 15:40:07+00:00
747651430853525504,1428,161,2016-06-28 04:42:46+00:00
747648653817413632,13343,6144,2016-06-28 04:31:44+00:00
747600769478692864,2397,579,2016-06-28 01:21:27+00:00
747594051852075008,3806,1109,2016-06-28 00:54:46+00:00
747512671126323200,5716,1669,2016-06-27 19:31:23+00:00
747461612269887489,3996,1081,2016-06-27 16:08:30+00:00
747439450712596480,5609,2027,2016-06-27 14:40:26+00:00
747242308580548608,0,3024,2016-06-27 01:37:04+00:00
747219827526344708,5473,1658,2016-06-27 00:07:44+00:00
747204161125646336,3493,962,2016-06-26 23:05:29+00:00
